user,churn,age,housing,credit_score,deposits,withdrawal,purchases_partners,purchases,cc_taken,cc_recommended,cc_disliked,cc_liked,cc_application_begin,app_downloaded,web_user,app_web_user,ios_user,android_user,registered_phones,payment_type,waiting_4_loan,cancelled_loan,received_loan,rejected_loan,zodiac_sign,left_for_two_month_plus,left_for_one_month,rewards_earned,reward_rate,is_referred
46279,0,58,r,517.0,48,0,35,48,0,235,0,0,77,1,1,1,1,0,0,weekly,0,0,0,0,gemini,0,1,60.0,2.0,1
46280,1,24,r,481.0,4,2,0,4,0,46,0,0,0,1,1,1,0,1,2,bi-weekly,0,0,0,0,gemini,0,0,15.0,0.5,1
46281,1,31,r,509.0,0,0,0,0,0,65,0,0,3,1,1,1,1,0,0,bi-weekly,0,0,0,0,capricorn,0,0,29.0,0.97,0
46282,0,26,r,543.0,1,0,76,1,0,172,0,0,3,1,1,1,0,1,2,na,0,0,0,0,aries,0,0,45.0,1.5,0
46283,0,54,na,447.0,0,0,0,0,1,199,0,0,15,1,1,1,1,0,0,bi-weekly,0,0,0,0,libra,0,0,56.0,1.87,0
46284,0,25,na,435.0,0,0,6,0,0,3,0,0,0,1,0,0,0,1,0,weekly,0,0,0,0,scorpio,0,0,3.0,0.1,0
46290,0,45,o,613.0,4,2,45,4,0,123,0,0,16,1,1,1,1,0,0,semi-monthly,0,0,0,0,gemini,0,0,28.0,0.93,1
46291,1,25,r,540.0,0,0,57,0,0,132,0,0,10,1,1,1,0,1,2,bi-weekly,0,0,0,0,sagittarius,0,0,25.0,0.83,1
46292,0,42,r,539.2,1,1,39,1,0,52,0,0,13,1,1,1,0,1,0,weekly,0,0,0,0,aries,1,0,16.0,0.53,1
46293,1,22,r,523.0,0,0,1,0,0,5,0,0,0,1,0,0,1,1,2,na,0,0,0,0,cancer,0,0,1.4,0.0,0
46294,0,21,r,453.0,1,0,37,1,0,70,0,0,3,1,1,1,0,1,0,bi-weekly,0,0,0,0,libra,0,0,11.0,0.37,1
46297,0,47,na,489.0,9,1,12,9,0,29,0,0,2,1,1,1,0,1,0,bi-weekly,0,0,0,0,sagittarius,1,0,12.0,0.4,1
46301,0,36,na,599.0,0,0,77,0,0,144,0,0,10,1,1,1,1,0,0,monthly,0,0,0,0,aquarius,1,0,54.0,1.8,1
46302,1,32,o,452.0,0,0,0,0,0,85,0,0,3,1,0,0,0,1,0,na,0,0,0,0,virgo,0,0,21.0,0.7,0
46303,1,41,r,552.6,0,0,0,0,0,62,0,1,5,1,1,1,0,1,0,bi-weekly,0,0,0,0,pisces,0,0,18.0,0.6,0
46306,0,26,r,568.0,0,0,137,0,0,216,0,0,19,1,1,1,0,1,0,bi-weekly,0,0,0,0,virgo,0,0,48.0,1.6,0
46315,0,45,na,488.0,26,0,50,26,0,111,0,0,12,1,1,1,1,0,0,monthly,0,0,0,0,libra,0,0,29.0,0.97,0
46316,0,37,o,523.0,0,0,64,0,0,114,0,0,7,1,1,1,1,0,0,bi-weekly,0,0,0,0,na,0,0,41.0,1.37,0
46320,1,27,na,440.0,0,0,92,0,0,158,0,0,16,1,1,1,0,1,0,bi-weekly,0,1,0,0,na,0,0,44.0,1.47,1
46322,1,26,r,547.0,2,1,3,2,0,71,0,0,2,1,1,1,0,1,0,na,0,0,0,0,gemini,0,0,17.0,0.5700000000000001,0
46324,0,18,na,611.0,0,0,0,0,0,3,0,0,0,1,1,1,0,1,0,bi-weekly,0,0,0,0,capricorn,0,0,3.0,0.0,0
46326,1,28,na,512.0,2,2,0,2,0,8,0,0,0,1,0,0,0,1,0,bi-weekly,0,0,0,0,sagittarius,0,0,11.0,0.37,0
46327,0,26,r,469.0,0,0,44,0,0,128,0,0,9,1,0,0,0,1,0,na,0,0,0,0,aquarius,0,0,37.0,1.23,0
46329,0,23,na,521.2,11,0,11,11,0,68,0,0,3,1,0,0,0,1,0,bi-weekly,0,0,0,0,capricorn,0,0,8.0,0.0,0
46330,0,20,na,511.0,0,0,26,0,0,40,0,0,2,1,1,1,0,1,2,bi-weekly,0,1,0,0,gemini,1,0,16.0,0.53,0
46331,1,33,na,586.0,0,0,3,0,0,0,0,0,0,1,1,1,1,0,2,bi-weekly,0,0,0,0,aquarius,1,0,1.0,0.03,0
46334,0,24,o,626.0,0,0,6,0,0,2,0,0,0,1,0,0,0,1,0,na,0,0,0,0,sagittarius,0,0,1.0,0.03,0
46336,1,21,na,530.0,0,0,0,0,0,97,0,0,8,1,1,1,0,1,0,bi-weekly,0,0,0,0,na,0,1,32.0,1.0699999999999998,0
46346,1,34,r,526.0,0,0,0,0,0,164,0,0,30,1,1,1,1,0,0,bi-weekly,0,0,0,0,aquarius,1,0,48.0,1.6,1
46348,1,23,na,505.0,0,0,29,0,0,87,0,0,1,1,0,0,1,0,0,monthly,0,0,0,0,aquarius,1,0,25.0,0.83,0
46350,1,42,na,588.2,0,0,0,0,0,112,0,0,4,1,1,1,1,0,0,weekly,0,0,1,0,aquarius,0,0,44.0,1.47,0
46354,0,30,na,525.4,0,0,23,0,0,62,0,0,6,1,0,0,0,1,0,bi-weekly,0,0,0,0,virgo,0,0,12.0,0.8,0
46358,0,37,r,591.0,3,1,44,3,0,44,0,0,6,1,1,1,0,1,0,na,0,0,0,0,pisces,0,0,12.0,0.92,0
46359,0,31,na,566.6,0,0,0,0,0,188,0,0,5,1,0,0,1,0,0,bi-weekly,0,0,0,0,aquarius,0,0,64.0,2.13,0
46360,1,36,na,579.6,0,0,15,0,0,89,0,0,5,1,0,0,0,1,0,semi-monthly,0,0,0,0,sagittarius,0,0,20.0,0.67,0
46361,0,27,r,537.0,22,1,81,22,0,146,0,0,25,1,1,1,1,0,2,bi-weekly,0,0,0,0,na,0,0,30.0,0.0,0
46365,1,27,na,564.8,0,0,0,0,0,185,0,0,2,1,1,1,1,0,0,bi-weekly,0,0,0,0,cancer,0,0,60.0,2.0,0
46367,1,25,r,533.0,15,0,20,15,0,154,0,0,15,1,1,1,1,0,0,weekly,0,0,0,0,sagittarius,0,0,30.0,1.0,1
46368,1,42,na,506.0,49,4,40,49,0,280,0,0,8,1,1,1,1,0,0,bi-weekly,0,0,1,0,scorpio,1,0,62.0,2.07,0
46370,0,27,r,555.0,0,0,76,0,0,167,0,0,1,1,0,0,0,1,0,bi-weekly,0,0,0,0,leo,0,0,60.0,2.0,0
46374,1,31,na,471.0,0,0,12,0,0,47,0,0,7,1,1,1,1,0,0,na,0,0,0,0,virgo,0,0,8.0,0.27,1
46376,1,37,r,579.0,13,0,2,13,2,140,2,0,38,1,1,1,1,0,0,na,0,0,0,0,scorpio,0,0,44.0,1.47,1
46377,1,25,r,557.0,0,0,18,0,0,37,0,0,5,1,1,1,0,1,0,weekly,0,0,0,0,na,0,0,15.0,0.5,0
46382,1,25,r,511.0,6,0,29,6,0,68,0,0,7,1,0,0,0,1,0,bi-weekly,0,0,0,0,aries,1,0,25.0,0.83,0
46384,1,39,o,558.0,0,0,0,0,0,246,0,0,26,1,1,1,1,0,0,bi-weekly,0,0,0,0,aries,0,0,33.0,1.1,0
46385,0,44,r,622.0,10,0,75,10,0,184,0,0,38,1,1,1,0,1,0,semi-monthly,0,0,0,0,cancer,0,0,53.0,1.77,1
46386,1,23,na,522.0,1,1,39,1,0,80,0,0,9,1,1,1,0,1,0,semi-monthly,0,0,0,0,leo,0,0,20.0,0.67,1
46390,1,23,na,470.0,0,0,46,0,0,74,0,0,7,1,1,1,1,0,0,bi-weekly,0,0,0,0,leo,0,0,22.0,0.73,1
46391,0,30,na,559.4,0,0,8,0,0,12,0,0,1,1,0,0,0,1,0,weekly,0,0,0,0,leo,0,0,9.0,0.3,1
46392,0,32,na,550.8,0,0,0,0,0,86,0,0,0,1,0,0,1,0,0,bi-weekly,0,0,0,0,gemini,0,0,44.0,1.47,0
46394,0,33,r,521.0,0,0,97,0,0,145,0,0,34,1,1,1,0,1,0,bi-weekly,0,0,0,0,leo,0,0,32.0,1.0699999999999998,0
46396,1,33,na,530.4,0,0,9,0,0,157,0,0,2,1,0,0,0,1,2,bi-weekly,0,0,0,0,aquarius,0,0,59.0,1.97,0
46399,0,25,na,540.0,0,0,1,0,0,13,0,0,1,1,0,0,0,1,0,na,0,0,0,0,cancer,0,0,1.0,0.25,1
46400,1,38,r,519.0,12,2,79,12,0,105,0,0,12,1,1,1,1,0,4,na,0,0,0,0,pisces,0,0,37.0,1.23,1
46401,0,38,o,553.0,18,1,60,18,0,93,0,0,18,1,1,1,1,0,2,monthly,0,0,0,0,libra,0,0,24.0,0.8,1
46402,1,25,r,520.0,0,0,33,0,0,86,0,0,3,1,1,1,1,0,0,bi-weekly,0,0,0,0,cancer,0,0,19.0,0.63,1
46406,0,48,r,546.0,42,2,46,42,0,158,0,0,11,1,0,0,0,1,0,bi-weekly,0,0,0,0,libra,0,0,47.0,1.5699999999999998,1
46407,0,61,na,531.0,0,0,18,0,0,35,0,0,0,1,1,1,0,1,2,monthly,0,0,0,0,na,0,0,11.0,0.55,0
46409,1,23,r,534.0,0,0,0,0,0,60,0,0,3,1,1,1,0,1,0,na,0,0,0,0,leo,0,0,20.0,0.67,1
46411,1,28,r,637.0,1,0,15,1,0,10,0,0,4,1,0,0,0,1,0,bi-weekly,0,0,0,0,na,0,0,6.0,1.5,0
46413,1,40,r,468.0,0,0,0,0,0,46,0,0,6,1,1,1,1,0,0,bi-weekly,0,0,0,1,gemini,0,0,23.0,0.77,0
46415,1,48,na,522.0,0,0,23,0,0,48,0,0,6,1,1,1,1,0,0,bi-weekly,0,0,0,0,leo,1,0,14.0,0.47,0
46417,0,35,na,442.0,0,0,1,0,0,11,0,0,3,1,1,1,1,0,0,monthly,0,0,0,0,cancer,1,0,1.0,0.03,1
46418,0,25,r,454.0,2,0,109,2,0,171,0,0,14,1,1,1,0,1,2,weekly,0,0,0,0,pisces,0,0,37.0,1.23,0
46420,0,26,na,523.8,0,0,19,0,0,56,0,0,0,1,0,0,0,1,0,bi-weekly,0,0,0,0,na,0,0,10.0,0.67,1
46421,1,21,na,516.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,bi-weekly,0,0,0,0,leo,1,0,1.6,0.0,1
46426,1,22,na,528.0,2,1,35,2,0,56,0,0,4,1,1,1,1,0,0,na,0,0,0,0,leo,0,0,23.0,0.77,0
46427,1,47,r,518.0,0,0,0,0,0,154,0,0,33,1,1,1,1,0,0,bi-weekly,0,0,0,0,aquarius,0,0,42.0,1.4,0
46429,1,42,r,577.0,0,0,0,0,0,51,0,0,4,1,1,1,1,0,0,semi-monthly,0,0,0,0,sagittarius,0,0,26.0,0.87,0
46433,1,29,r,502.0,0,0,140,0,0,156,0,0,18,1,1,1,1,0,0,weekly,0,0,0,0,aquarius,1,0,35.0,1.17,1
46438,0,30,na,544.8,0,0,88,0,0,145,0,0,12,1,0,0,1,0,0,weekly,0,0,0,0,pisces,1,0,50.0,1.67,1
46439,0,23,na,530.6,0,0,0,0,0,19,0,0,2,1,0,0,1,0,0,na,0,0,0,0,gemini,0,0,11.8,0.0,1
46440,1,52,o,551.0,10,4,25,10,0,139,0,0,19,1,1,1,1,1,2,semi-monthly,0,0,0,0,capricorn,0,0,43.0,1.4300000000000002,0
46443,0,22,na,526.0,0,0,38,0,0,97,0,0,1,1,1,1,0,1,0,bi-weekly,0,0,0,0,sagittarius,0,0,21.0,0.8099999999999998,1
46445,1,28,r,546.0,0,0,0,0,0,11,0,0,0,1,0,0,1,0,0,bi-weekly,0,0,1,0,libra,0,0,3.0,0.1,0
46447,0,22,r,637.0,1,0,232,1,0,273,0,0,8,1,1,1,1,0,0,na,0,0,0,0,cancer,0,0,65.0,2.17,1
46450,1,38,na,486.0,5,2,12,5,0,28,0,0,0,1,0,0,1,0,0,weekly,0,0,0,0,cancer,0,0,3.0,0.1,0
46458,0,23,na,527.0,0,0,33,0,0,113,0,0,5,1,0,0,0,1,3,na,0,0,0,0,cancer,0,0,27.0,0.9,0
46463,0,35,na,555.2,0,0,0,0,0,208,0,0,1,1,0,0,0,1,2,bi-weekly,0,0,0,0,virgo,0,0,66.0,2.2,0
46466,1,24,r,523.8,0,0,3,0,0,1,0,0,0,1,0,0,0,1,0,semi-monthly,0,0,0,0,taurus,1,0,2.0,0.29,0
46479,0,41,o,507.6,1,1,19,1,0,49,0,0,1,1,0,0,0,1,2,bi-weekly,0,0,0,0,scorpio,0,0,18.0,0.6,0
46483,1,65,o,532.6,0,0,1,0,0,2,0,0,0,1,1,1,0,1,0,monthly,0,0,0,0,virgo,0,0,1.0,0.0,0
46487,0,32,r,491.0,25,4,83,25,0,233,0,0,44,1,1,1,0,1,2,bi-weekly,0,0,0,0,na,0,0,49.0,1.63,0
46490,0,28,r,550.0,0,0,58,0,0,92,0,0,7,1,0,0,0,1,2,weekly,0,0,0,0,leo,0,0,20.0,0.0,1
46491,0,23,r,516.6,0,0,62,0,0,124,0,0,5,1,0,0,0,1,0,bi-weekly,0,0,0,0,gemini,0,0,35.0,1.17,1
46492,1,25,r,381.0,0,0,0,0,0,28,0,0,5,1,1,1,1,0,0,bi-weekly,0,0,0,0,aquarius,0,0,19.0,0.63,0
46494,0,36,na,554.0,2,0,84,2,0,165,0,0,3,1,0,0,0,1,0,weekly,0,0,0,0,libra,0,0,37.0,1.23,0
46498,0,53,na,539.0,46,1,57,46,0,193,0,0,0,1,1,1,1,0,0,weekly,0,0,0,0,pisces,1,0,44.0,1.47,1
46499,0,23,na,646.0,0,0,79,0,0,159,0,0,7,1,0,0,0,1,0,weekly,0,0,0,0,pisces,0,0,28.0,0.93,0
46501,0,23,na,518.6,0,0,0,0,0,49,0,0,1,1,1,1,0,1,0,bi-weekly,0,0,0,0,gemini,0,0,33.0,1.1,0
46506,0,19,na,547.2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,weekly,0,0,0,0,cancer,0,0,1.8,0.0,0
46511,1,26,r,573.0,0,0,0,0,0,195,0,0,14,1,0,0,0,1,0,bi-weekly,0,0,0,0,libra,0,0,74.0,2.47,1
46515,0,48,na,571.0,0,0,0,0,0,6,0,0,0,1,1,1,0,1,0,bi-weekly,0,0,0,0,leo,0,0,2.0,0.0699999999999999,0
46516,1,24,r,573.0,0,0,13,0,0,47,0,0,12,1,1,1,0,1,0,weekly,0,0,0,0,virgo,0,0,17.0,0.5700000000000001,0
46517,1,27,na,497.0,0,0,10,0,0,26,0,0,0,1,0,0,0,1,2,weekly,0,0,0,0,taurus,1,0,7.0,0.23,0
46532,0,22,na,566.0,0,0,0,0,0,36,0,0,3,1,1,1,1,0,0,bi-weekly,0,0,0,0,gemini,1,0,20.0,0.67,0
46534,1,22,r,554.0,1,0,5,1,0,8,0,0,1,1,0,0,0,1,0,na,0,0,0,0,leo,0,1,2.0,0.22,0
46538,0,63,na,539.0,0,0,15,0,0,11,0,0,1,1,0,0,1,0,2,monthly,0,0,0,0,leo,0,0,8.0,0.27,0
46548,0,25,na,544.0,0,0,41,0,0,82,0,0,2,1,1,1,1,0,0,weekly,0,0,0,0,na,0,0,29.0,0.97,0
46550,1,29,na,562.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,semi-monthly,0,0,0,0,sagittarius,0,0,1.4,0.0,0
46552,1,28,na,545.6,1,0,6,1,0,22,0,0,4,1,0,0,0,1,0,semi-monthly,0,0,0,0,aries,0,0,4.0,0.5700000000000001,1
46554,0,23,na,569.6,0,0,0,0,0,198,0,0,7,1,1,1,0,1,3,semi-monthly,0,0,0,0,taurus,0,0,50.0,1.67,0
46558,1,27,na,555.0,0,0,0,0,0,27,0,0,2,1,1,1,1,1,3,na,0,0,0,0,virgo,0,0,14.0,0.47,0
46565,1,18,na,590.8,0,0,9,0,0,0,0,0,0,1,0,0,0,1,0,bi-weekly,0,0,0,0,na,1,0,4.0,0.22,0
46567,0,29,o,608.0,0,0,89,0,0,156,0,0,10,1,1,1,1,0,0,weekly,0,0,0,0,taurus,0,0,39.0,1.3,1
46569,0,53,na,549.8,0,0,24,0,0,50,0,0,5,1,1,1,0,1,0,monthly,0,0,0,0,scorpio,0,0,15.0,0.5,0
46570,1,28,r,438.0,0,0,4,0,0,108,0,0,16,1,1,1,1,0,0,na,0,0,0,0,aquarius,0,0,26.0,0.87,1
46571,0,24,r,524.6,1,1,107,1,0,218,0,0,17,1,0,0,0,1,0,bi-weekly,0,0,0,0,gemini,0,0,55.0,1.83,0
46573,0,30,na,495.0,0,0,37,0,0,61,0,0,1,1,1,1,0,1,0,monthly,0,0,0,0,scorpio,1,0,19.0,0.63,1
46574,1,22,na,526.0,8,0,11,8,0,25,0,0,8,1,1,1,0,1,0,monthly,0,0,0,0,virgo,0,0,16.0,0.53,1
46577,1,26,r,540.0,0,0,42,0,0,98,0,0,10,1,0,0,1,0,0,na,0,0,0,0,cancer,0,0,19.0,0.63,0
46579,1,38,r,534.0,1,0,80,1,0,133,0,0,13,1,1,1,1,0,3,monthly,1,0,0,0,aries,0,0,26.0,0.87,1
46582,1,35,na,571.0,0,0,0,0,0,168,0,0,11,1,0,0,0,1,0,bi-weekly,0,0,0,0,leo,0,0,54.0,1.8,1
46583,0,32,r,458.0,3,1,75,3,0,124,0,0,12,1,1,1,1,0,0,bi-weekly,0,0,0,0,virgo,0,0,34.0,1.13,1
46584,1,62,na,541.4,0,0,16,0,0,35,0,0,9,1,1,1,0,1,0,bi-weekly,0,0,0,0,taurus,1,0,27.0,0.9,0
46586,0,25,na,565.0,1,0,65,1,0,108,0,0,33,1,0,0,1,0,0,bi-weekly,0,0,0,0,virgo,0,0,19.0,0.83,1
46587,0,35,o,600.0,33,1,40,33,0,179,0,0,23,1,1,1,1,0,0,bi-weekly,0,0,0,0,sagittarius,1,0,41.0,1.37,0
46588,1,29,r,512.2,0,0,0,0,1,25,0,0,5,1,1,1,1,0,0,semi-monthly,0,0,0,0,pisces,0,0,13.0,0.43,0
46593,1,28,na,661.0,2,1,33,2,0,199,0,0,16,1,0,0,0,1,0,bi-weekly,0,0,0,0,na,0,0,55.0,1.83,1
46594,0,30,r,482.0,1,0,75,1,0,124,0,0,11,1,1,1,0,1,0,weekly,0,0,0,0,aquarius,0,0,29.0,0.97,0
46597,1,29,r,616.0,0,0,77,0,0,146,0,0,0,1,1,1,1,0,2,weekly,0,0,0,0,taurus,0,0,26.0,0.87,0
46598,0,18,r,445.0,0,0,139,0,0,211,0,0,19,1,0,0,0,1,0,bi-weekly,0,0,0,0,cancer,0,0,43.0,1.4300000000000002,0
46604,0,35,r,450.0,17,3,39,17,0,120,0,0,9,1,1,1,1,0,0,bi-weekly,0,0,0,0,gemini,0,0,37.0,1.23,1
46608,0,29,na,622.0,39,0,45,37,0,178,0,0,12,1,0,0,0,1,0,bi-weekly,0,0,0,0,gemini,0,0,37.0,1.23,1
46609,0,30,na,569.0,0,0,0,0,0,78,0,0,6,1,1,1,0,1,0,weekly,0,0,0,0,na,0,0,10.0,0.33,0
46611,0,17,na,596.0,9,1,40,9,0,107,0,0,16,1,0,0,1,0,0,bi-weekly,0,0,0,0,libra,0,0,23.0,0.77,1
46612,1,30,o,518.0,0,0,0,0,0,160,0,0,4,1,0,0,1,0,0,bi-weekly,0,0,0,0,taurus,0,0,53.0,1.77,0
46623,1,33,r,572.0,0,0,0,0,0,14,0,0,3,1,1,1,1,0,2,weekly,0,0,0,0,scorpio,0,0,6.6,0.0,1
46624,1,30,r,531.0,0,0,0,0,0,16,0,0,0,1,1,1,1,0,0,semi-monthly,0,0,0,0,virgo,0,0,14.0,0.47,0
46628,1,34,na,492.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,semi-monthly,0,0,0,0,aquarius,0,0,2.8,0.0,0
46629,1,37,r,475.0,14,2,24,13,0,40,0,0,5,1,0,0,1,0,2,weekly,0,0,1,0,taurus,0,0,19.0,0.63,0
46631,0,60,na,544.0,0,0,0,0,0,202,0,0,5,1,1,1,0,1,2,bi-weekly,0,0,0,0,scorpio,0,0,59.0,1.97,0
46637,0,38,r,509.0,5,0,100,5,0,168,0,0,15,1,1,1,1,0,0,bi-weekly,0,0,0,0,leo,1,0,32.0,1.0699999999999998,1
46639,0,22,r,452.0,0,0,51,0,0,100,0,0,2,1,0,0,0,1,0,bi-weekly,0,0,0,0,scorpio,0,0,32.0,1.0699999999999998,1
46641,0,46,na,744.0,2,0,23,2,0,25,0,0,0,1,1,1,0,1,2,monthly,0,0,0,0,leo,0,0,15.0,0.5,0
46643,0,22,na,515.2,0,0,3,0,0,5,0,0,1,1,1,1,0,1,0,monthly,0,0,0,0,gemini,0,0,3.0,0.1,0
46645,1,24,na,694.0,0,0,0,0,0,29,0,0,2,1,0,0,1,0,2,weekly,0,0,1,0,pisces,0,0,24.0,0.8,0
46648,1,37,o,538.0,0,0,0,0,3,289,0,0,16,1,0,0,0,1,0,na,0,0,0,0,capricorn,0,0,66.0,2.2,1
46650,0,28,r,538.2,0,0,14,0,0,14,0,0,1,1,0,0,0,1,0,monthly,0,0,0,0,na,0,0,4.0,0.5,0
46651,0,30,na,547.4,0,0,19,0,0,33,0,0,0,1,0,0,0,1,2,semi-monthly,0,0,0,0,na,0,0,13.0,0.5700000000000001,0
46654,1,27,r,532.0,5,0,32,5,0,157,0,0,50,1,1,1,0,1,0,bi-weekly,0,0,0,0,gemini,1,0,45.0,1.5,0
46656,0,32,o,543.0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,bi-weekly,0,0,0,0,scorpio,0,0,3.4,0.0,1
46657,1,23,na,591.0,8,1,14,8,0,35,0,0,6,1,1,1,1,0,0,semi-monthly,0,0,0,0,taurus,1,0,12.0,0.4,1
46658,1,29,r,611.0,0,0,36,0,0,188,0,0,13,1,1,1,0,1,2,weekly,0,0,0,0,aquarius,0,0,38.0,1.27,1
46659,0,30,na,541.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,bi-weekly,0,0,0,0,cancer,0,0,2.2,0.0,1
46663,0,50,na,491.0,5,0,20,5,0,65,0,0,13,1,1,1,1,0,0,bi-weekly,0,0,0,0,leo,0,0,15.0,0.79,0
46664,1,23,r,458.0,1,0,57,1,0,116,0,0,7,1,1,1,0,1,3,bi-weekly,0,0,0,0,sagittarius,0,0,38.0,1.27,1
46669,0,22,na,542.8,0,0,14,0,0,10,0,0,0,1,1,1,1,0,2,bi-weekly,0,0,0,0,leo,1,0,10.0,0.33,0
46671,0,26,na,573.0,0,0,45,0,0,86,0,0,2,1,0,0,0,1,0,bi-weekly,0,0,0,0,libra,0,0,29.0,0.97,0
46674,0,39,r,568.0,0,0,0,0,0,116,0,0,36,1,1,1,1,0,2,weekly,0,0,0,0,na,0,1,39.0,1.3,0
46675,0,32,r,541.0,0,0,0,0,0,217,0,0,7,1,0,0,0,1,0,weekly,0,0,0,0,virgo,0,0,57.0,1.9,0
46678,1,17,r,579.8,0,0,20,0,0,45,0,0,0,1,0,0,0,1,0,bi-weekly,0,0,0,0,sagittarius,1,0,18.0,0.6,0
46679,1,62,na,534.0,0,0,30,0,0,36,0,0,0,1,1,1,1,0,0,na,0,0,0,0,virgo,0,0,21.0,1.05,0
46683,1,31,na,578.0,0,0,0,0,0,36,0,0,0,1,0,0,0,1,0,bi-weekly,0,0,0,0,aquarius,0,0,19.0,0.63,0
46684,0,33,r,570.2,40,5,121,40,0,275,0,0,41,1,1,1,0,1,0,na,0,0,0,1,leo,0,0,68.0,2.27,1
46688,0,28,na,527.0,32,3,150,31,0,271,0,0,43,1,0,0,0,1,0,bi-weekly,0,0,0,0,taurus,0,0,63.0,2.1,1
46689,0,37,na,570.0,1,0,54,1,0,95,0,0,2,1,0,0,1,0,5,bi-weekly,0,0,0,0,virgo,0,0,37.0,1.23,0
46691,1,25,r,449.0,0,0,2,0,0,15,0,0,0,1,1,1,1,0,2,weekly,0,0,0,0,na,0,0,4.0,0.13,1
46696,1,37,na,568.0,0,0,0,0,0,78,0,0,6,1,0,0,0,1,0,monthly,0,0,0,0,sagittarius,0,0,41.0,1.37,0
46704,0,30,r,549.6,17,1,39,17,0,131,0,0,13,1,1,1,0,1,0,bi-weekly,0,0,0,0,pisces,0,0,28.0,0.93,1
46707,0,33,r,577.0,11,2,38,11,0,96,0,0,40,1,1,1,0,1,2,semi-monthly,0,0,0,0,pisces,0,0,18.0,0.6900000000000001,1
46708,0,31,r,662.0,0,0,0,0,0,142,0,0,5,1,0,0,1,0,0,semi-monthly,0,0,0,0,taurus,0,0,58.0,1.93,0
46711,1,34,na,511.0,0,0,0,0,0,7,0,0,0,1,1,1,0,1,2,semi-monthly,0,0,0,0,libra,0,0,3.0,0.1,0
46713,1,20,o,501.8,11,0,49,8,0,58,0,0,22,1,1,1,0,1,5,weekly,0,0,0,0,cancer,0,0,8.0,0.27,1
46714,1,20,na,554.6,0,0,10,0,0,20,0,0,1,1,0,0,0,1,0,semi-monthly,0,0,0,0,na,0,0,7.0,0.23,0
46715,0,21,na,681.0,8,2,159,8,0,254,0,0,61,1,0,0,0,1,0,weekly,0,0,0,0,capricorn,0,0,60.0,2.0,0
46716,1,37,na,546.0,0,0,1,0,0,8,0,0,2,1,0,0,1,0,0,monthly,0,0,0,0,pisces,0,0,1.0,0.13,0
46717,0,31,na,555.0,0,0,15,0,0,19,0,0,0,1,1,1,1,0,0,na,0,0,0,0,scorpio,0,0,12.0,0.4,0
46720,1,64,na,444.0,0,0,106,0,0,158,0,0,5,1,1,1,0,1,0,weekly,0,0,0,0,gemini,0,0,44.0,1.47,0
46721,0,45,r,587.0,0,0,63,0,0,116,0,0,5,1,1,1,1,0,0,weekly,0,0,0,0,libra,0,0,38.0,1.27,0
46722,1,18,r,549.0,0,0,0,0,0,41,0,0,1,1,0,0,0,1,2,bi-weekly,0,0,0,0,sagittarius,0,0,15.0,0.5,0
46727,0,21,r,560.0,11,2,53,11,0,145,0,0,11,1,0,0,0,1,0,bi-weekly,0,0,0,0,cancer,0,0,28.0,0.93,0
46736,0,23,o,531.0,0,0,16,0,0,36,0,0,6,1,0,0,1,1,2,bi-weekly,0,0,0,0,aquarius,0,0,3.0,0.1699999999999999,1
46739,0,29,na,538.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,bi-weekly,0,0,0,0,cancer,0,0,1.4,0.0,0
46740,1,41,r,503.0,0,0,0,0,0,65,0,0,5,1,1,1,1,0,3,monthly,0,0,0,1,scorpio,0,0,20.0,0.67,0
46744,1,24,na,544.8,0,0,0,0,1,46,1,0,8,1,0,0,0,1,0,weekly,0,0,0,0,gemini,0,0,18.0,0.6,0
46745,0,27,na,457.0,0,0,20,0,0,30,0,0,1,1,1,1,0,1,0,bi-weekly,0,0,0,0,libra,0,0,11.0,0.37,1
46750,1,47,na,548.4,0,0,0,0,0,13,0,0,3,1,1,1,1,1,2,bi-weekly,0,0,0,0,scorpio,0,0,9.0,0.3,0
46755,1,26,na,477.0,0,0,9,0,0,10,0,0,0,1,0,0,0,1,0,bi-weekly,0,0,0,0,taurus,0,0,12.0,0.4,0
46756,0,37,na,541.8,0,0,45,0,0,102,0,0,13,1,1,1,1,0,0,bi-weekly,0,0,0,0,virgo,0,0,50.0,1.67,0
46757,1,23,na,581.0,0,0,0,0,0,92,0,0,6,1,0,0,0,1,0,bi-weekly,0,0,0,0,aries,1,0,28.0,0.93,0
46758,0,25,na,519.0,0,0,9,0,0,17,0,0,0,1,1,1,0,1,0,weekly,0,0,0,0,na,1,0,3.0,0.11,0
46759,0,28,r,582.0,39,0,90,38,0,191,0,0,10,1,1,1,1,0,2,bi-weekly,0,0,0,0,gemini,0,0,43.0,1.4300000000000002,1
46760,0,28,r,555.0,13,0,192,13,0,260,0,0,10,1,0,0,0,1,0,bi-weekly,0,0,0,0,leo,0,0,65.0,2.17,1
